ASIN,YEAR,MONTH,DAY,STAR_5,STAR_4,STAR_3,STAR_2,STAR_1,STAR_AVG
B000VA7KIE,2022,1,25,83,8,5,2,3,4.7
B082QBM463,2022,1,25,80,12,5,2,2,4.7
B00JF2FKDG,2022,1,25,79,19,0,0,2,4.7
B07G9K9FS8,2022,1,25,85,9,4,1,1,4.7
B000Q43TQ2,2022,1,25,74,12,6,3,5,4.5
B08SCGPG6J,2022,1,25,39,43,9,10,0,4.1
B08PCRDG51,2022,1,25,78,13,4,1,3,4.6
B095PTQ4Q8,2022,1,25,85,11,2,0,1,4.8
B07RRT2FZ5,2022,1,25,74,13,8,3,2,4.5
B01AT0CWF6,2022,1,25,82,12,4,1,1,4.7
B076S9XDTJ,2022,1,25,83,10,4,1,2,4.7
B07FZ2ZX8W,2022,1,25,89,8,2,1,1,4.8
B095J9B2H8,2022,1,25,81,10,5,2,1,4.7
B00005UN92,2022,1,25,80,10,5,2,3,4.6
B082QBYY9V,2022,1,25,74,14,7,2,3,4.6
B00BQYF220,2022,1,25,82,11,5,1,1,4.7
B001E96MPS,2022,1,25,80,12,4,2,2,4.7
B082VKHR6Q,2022,1,25,86,9,3,1,1,4.8
B077SZYR3R,2022,1,25,86,10,2,1,2,4.8
B01ABM8XC8,2022,1,25,86,7,3,2,3,4.7
B097C7KPNR,2022,1,25,0,0,0,0,0,0
B07Y7WS5K8,2022,1,25,74,13,7,3,3,4.5
B08372XNYT,2022,1,25,85,11,3,1,1,4.8
B079QCV5KN,2022,1,25,86,9,3,1,1,4.8
B07Q58TC9F,2022,1,25,80,10,6,2,2,4.7
B000OYJ990,2022,1,25,86,7,2,0,5,4.7
B07V3GR1BP,2022,1,25,66,16,5,4,9,4.3
B08RD43V4H,2022,1,25,89,8,1,1,1,4.8
B01NCYSSOW,2022,1,25,81,11,5,1,1,4.7
B081R2Z2JJ,2022,1,25,81,11,3,1,3,4.7
B017LXVKRA,2022,1,25,80,11,5,2,2,4.7
B0882J35YS,2022,1,25,79,14,5,2,1,4.7
B081R3C6L6,2022,1,25,85,10,2,1,2,4.7
B00TDERQWO,2022,1,25,64,18,10,3,4,4.3
B0119FXTOS,2022,1,25,87,7,3,1,1,4.8
B01MQGE4FL,2022,1,25,88,9,2,0,1,4.8
B00T54VIB2,2022,1,25,74,14,6,2,3,4.5
B00DQSKVIO,2022,1,25,73,16,6,2,3,4.5
B005C2NBD4,2022,1,25,75,12,7,2,4,4.5
B0977GN6SP,2022,1,25,73,19,0,0,8,4.5
B07FYK23Y4,2022,1,25,87,9,3,1,1,4.8
B08HJQR8MD,2022,1,25,69,16,9,3,4,4.4
B004JC3PBQ,2022,1,25,84,11,3,1,1,4.7
B0014CXCMG,2022,1,25,87,9,3,1,1,4.8
B01K4Q1P8U,2022,1,25,89,7,3,1,1,4.8
B0784MZQZ9,2022,1,25,82,10,4,2,2,4.7
B07CHDG8PZ,2022,1,25,80,12,5,1,2,4.7
B07FYLZ7GK,2022,1,25,87,9,3,0,1,4.8
B08LFKZ9JF,2022,1,25,88,8,2,1,1,4.8
B0018MIT70,2022,1,25,71,13,8,3,5,4.4
B0000535UW,2022,1,25,74,12,6,3,5,4.5
B08PLB1HRH,2022,1,25,89,8,2,1,1,4.8
B005C2NBD4,2022,1,25,75,12,7,2,4,4.5
B0977GN6SP,2022,1,25,73,19,0,0,8,4.5
B07FYK23Y4,2022,1,25,87,9,3,1,1,4.8
B08HJQR8MD,2022,1,25,69,16,9,3,4,4.4
B004JC3PBQ,2022,1,25,84,11,3,1,1,4.7
B00GVG1CIQ,2022,1,25,84,10,3,1,1,4.7
B00U2VR1JA,2022,1,25,70,16,8,2,5,4.4
B0014CXCMG,2022,1,25,87,9,3,1,1,4.8
B071LHYS4J,2022,1,25,83,11,4,1,1,4.7
B01K4Q1P8U,2022,1,25,89,7,3,1,1,4.8
B0784MZQZ9,2022,1,25,82,10,4,2,2,4.7
B0762LKWS5,2022,1,25,86,9,2,1,2,4.8
B097CBG9N5,2022,1,25,100,0,0,0,0,5
B095J9B2H8,2022,1,25,81,10,5,2,1,4.7
B07Z7X5VCV,2022,1,25,79,14,4,1,2,4.7
B08TKNMW1Z,2022,1,25,93,4,0,3,0,4.9
B00FSD47I0,2022,1,25,73,14,8,2,3,4.5
B07NJ1LXDZ,2022,1,25,91,9,0,0,0,4.9
B000C1Z4XU,2022,1,25,85,8,4,2,1,4.7
B005EY2VQS,2022,1,25,82,9,5,1,3,4.7
B0017IAF2M,2022,1,25,72,15,6,3,3,4.5
B00XDX7MQQ,2022,1,25,82,10,4,2,3,4.7
B01DVKRJSQ,2022,1,25,82,6,5,3,4,4.6
B08B79QBC7,2022,1,25,80,12,7,2,0,4.7
B00127S53E,2022,1,25,79,13,5,2,1,4.7
B00XOQCHBW,2022,1,25,81,12,4,1,2,4.7
B072K1RYKJ,2022,1,25,66,16,9,4,5,4.4
B097CBS3GD,2022,1,25,0,0,0,0,0,0
B09BYH8T3L,2022,1,25,0,0,0,0,0,0
B07Y1L2SH3,2022,1,25,59,16,14,6,6,4.2
B07J57D73R,2022,1,25,69,18,8,3,2,4.5
B077T2VVF2,2022,1,25,87,9,2,1,1,4.8
B07BMY4FXT,2022,1,25,75,14,6,2,2,4.6
B07FYV6WS3,2022,1,25,84,10,3,1,1,4.8
B07ZDHB832,2022,1,25,79,14,4,1,2,4.7
B06XFY5YWP,2022,1,25,77,13,7,2,1,4.6
B004P5OH3C,2022,1,25,79,11,5,2,2,4.6
B079W94WGN,2022,1,25,78,14,5,1,2,4.6
B07ZSCGB2B,2022,1,25,88,7,2,1,2,4.8
B07J5JNT1P,2022,1,25,71,15,8,3,4,4.5
B083736JVN,2022,1,25,83,11,4,1,2,4.7
B00XAH0FFK,2022,1,25,82,10,4,2,2,4.7
B09JNZ41MF,2022,1,25,39,31,30,0,0,4.1
B0871L1BLL,2022,1,25,90,5,1,1,3,4.8
B07CHDG8PZ,2022,1,25,80,12,5,1,2,4.7
B085CKG9VQ,2022,1,25,84,8,4,2,2,4.7
B00CHTWNWU,2022,1,25,81,14,3,1,1,4.7
B00L7S3FJ2,2022,1,25,80,12,5,2,2,4.7
B07TJG8P1W,2022,1,25,77,14,6,2,2,4.6
B00B22BCJS,2022,1,25,78,10,6,3,3,4.6
B001ES6XM6,2022,1,25,78,11,5,1,5,4.6
B00OQ1ZKO0,2022,1,25,77,15,5,1,1,4.7
B01CPZOCOC,2022,1,25,69,13,8,5,5,4.4
B07T9F63MQ,2022,1,25,82,8,5,3,3,4.6
B078FZK37R,2022,1,25,76,7,4,5,8,4.4
B07CZ4B3RF,2022,1,25,82,8,4,2,4,4.6
B00NNOWEXG,2022,1,25,74,12,6,3,5,4.5
B07FZ2ZX8W,2022,1,25,89,8,2,1,1,4.8
B099QXY7C7,2022,1,25,74,12,9,2,3,4.5
B097C7S5RM,2022,1,25,0,0,0,0,0,0
B08YPDSS52,2022,1,25,75,17,3,5,0,4.6
B00H5JGEJ0,2022,1,25,83,11,4,1,2,4.7
B06XFLP11Z,2022,1,25,85,10,3,1,1,4.8
B07CYF63QX,2022,1,25,85,11,1,0,3,4.7
B07FTVQVPB,2022,1,25,87,8,2,1,2,4.8
B08PCRDG51,2022,1,25,78,13,4,1,3,4.6
B08P6XQ4DX,2022,1,25,81,11,5,1,2,4.7
B074XPCV4J,2022,1,25,87,9,2,0,2,4.8
B00OSLFFHU,2022,1,25,87,9,1,1,2,4.8
B06XJ5XMV9,2022,1,25,85,9,3,1,1,4.8
B001440150,2022,1,25,70,13,8,3,6,4.4
B0743YVR3Q,2022,1,25,73,16,7,3,1,4.6
B01LTHKZL6,2022,1,25,81,13,4,1,1,4.7
B01ABM8A58,2022,1,25,90,5,1,3,1,4.8
B083RCJS6Q,2022,1,25,68,16,8,4,4,4.4
B084D75H5C,2022,1,25,70,13,8,5,5,4.4
B07Y7WS5K8,2022,1,25,74,13,7,3,3,4.5
B07WQSSDZN,2022,1,25,79,11,6,2,2,4.6
B07YF5GQ4W,2022,1,25,77,13,6,2,2,4.6
B0821KYMP6,2022,1,25,86,9,3,1,2,4.8
B00DGDH51K,2022,1,25,73,16,3,6,3,4.5
B083FB44H8,2022,1,25,86,10,1,1,1,4.8
B00VAID10M,2022,1,25,75,13,8,2,3,4.5
B007Y06Y3G,2022,1,25,78,10,6,3,3,4.6
B08WCK6YC1,2022,1,25,74,13,7,2,4,4.5
B08SR5V9N3,2022,1,25,83,13,2,2,0,4.8
B09425Z232,2022,1,25,61,21,11,0,7,4.3
B095XKGJHB,2022,1,25,48,19,15,10,8,3.9
B072K1RYKJ,2022,1,25,66,16,9,4,5,4.4
B07HCSMFWG,2022,1,25,82,11,4,1,3,4.7
B07XMY541W,2022,1,25,85,8,5,1,2,4.7
B00SUYMY4I,2022,1,25,77,11,5,2,4,4.5
B00OGL25B6,2022,1,25,82,11,4,1,1,4.7
B002TSA91Q,2022,1,25,61,9,4,6,20,3.9
B08BTCCNPM,2022,1,25,81,13,4,1,1,4.7
B00J0AZU7Y,2022,1,25,85,10,3,1,1,4.8
B07ZSCGVJK,2022,1,25,86,8,4,1,1,4.8
B09CS1DWP7,2022,1,25,71,29,0,0,0,4.7
B00A2EWQGU,2022,1,25,85,8,5,0,2,4.7
B01IAFHJMS,2022,1,25,77,11,6,2,3,4.6
B07V27BX6R,2022,1,25,72,13,8,3,5,4.5
B0002FCB6E,2022,1,25,77,13,7,3,1,4.6
B01NCM2JI1,2022,1,25,85,9,4,1,1,4.8
B07ZPD63F6,2022,1,25,84,11,3,1,1,4.8
B078XXPH3S,2022,1,25,86,7,4,1,1,4.8
B01IULBONC,2022,1,25,86,9,2,1,2,4.8
B09PVRJCQJ,2022,1,25,0,0,0,0,0,0
B07ZZM6CKW,2022,1,25,82,7,5,2,4,4.6
B000NI68E6,2022,1,25,72,12,6,4,6,4.4
B07NMR3RZP,2022,1,25,84,11,3,1,1,4.8
B0779BMXTN,2022,1,25,85,10,3,1,2,4.7
B00GFYV6V2,2022,1,25,91,6,2,0,1,4.9
B004HFT6R2,2022,1,25,87,8,2,1,2,4.8
B08LFGWC3R,2022,1,25,88,8,2,1,1,4.8
B01ABM77DE,2022,1,25,88,8,2,1,1,4.8
B0000535UU,2022,1,25,74,12,6,3,5,4.5
B099QXPTNQ,2022,1,25,74,12,9,2,3,4.5
B00QJE8SKU,2022,1,25,85,11,2,0,2,4.8
B000N7981C,2022,1,25,82,8,6,4,0,4.7
B00GI3GINQ,2022,1,25,85,8,2,1,5,4.7
B01A5UANOW,2022,1,25,82,12,3,1,2,4.7
B07V6KNBXK,2022,1,25,82,11,4,1,2,4.7
B008UTFOG8,2022,1,25,83,8,3,2,4,4.6
B007IX8ARW,2022,1,25,91,6,1,1,0,4.9
B01LVZ4AYO,2022,1,25,100,0,0,0,0,5
B01IAFJD2W,2022,1,25,85,8,3,3,2,4.7
B071YSN6JN,2022,1,25,64,18,11,4,3,4.4
B07FM3BM1J,2022,1,25,83,9,5,1,2,4.7
B08LQ5FGBY,2022,1,25,87,10,2,0,1,4.8
B0195E8B4I,2022,1,25,86,6,0,8,0,4.7
B00HQLBTFG,2022,1,25,67,15,8,4,6,4.3
B08X5ZHNKY,2022,1,25,0,100,0,0,0,4
B082QBPDJB,2022,1,25,77,14,5,2,2,4.6
B01LZDJAOU,2022,1,25,82,11,4,1,2,4.7
B08373SD4C,2022,1,25,82,12,3,1,1,4.7
B00CS742VG,2022,1,25,0,0,0,0,0,0
B01MZ3KID0,2022,1,25,81,13,4,1,1,4.7
B082QBPDJC,2022,1,25,78,12,5,2,2,4.6
B075N8CDGT,2022,1,25,70,15,8,3,4,4.4
B079P9J3T5,2022,1,25,73,15,5,4,3,4.5
B00KFG8L0A,2022,1,25,82,10,4,2,2,4.7
B01M4QMQ4B,2022,1,25,85,9,3,1,1,4.8
B07SPNSKGQ,2022,1,25,88,6,3,1,3,4.8
B00RY22O6U,2022,1,25,79,10,7,1,3,4.6
B001440150,2022,1,25,70,13,8,3,6,4.4
B086Z5VHJM,2022,1,25,80,10,5,2,3,4.6
B07N13S5Y4,2022,1,25,74,15,6,0,5,4.5
B085S719J8,2022,1,25,65,17,10,4,4,4.3
B099R1X5YR,2022,1,25,64,21,6,9,0,4.4
B07T6JFX6W,2022,1,25,69,17,8,3,3,4.5
B09L93GT8Y,2022,1,25,77,14,3,1,5,4.6
B00FYKZZ92,2022,1,25,79,8,6,3,5,4.5
B01N326I3S,2022,1,25,72,15,7,3,3,4.5
B07NLKSJV9,2022,1,25,76,16,8,0,0,4.7
B07DQN73VN,2022,1,25,82,9,5,2,2,4.7
B08TLQ8JXH,2022,1,25,63,23,5,3,6,4.4
B00EHD9872,2022,1,25,81,10,4,2,2,4.7
B082YTXRRX,2022,1,25,77,12,6,2,3,4.6
B012UCBDII,2022,1,25,91,6,2,0,1,4.8
B07H3ZHFXK,2022,1,25,74,15,7,2,2,4.6
B0849PNX3Y,2022,1,25,78,10,6,3,4,4.6
B08PFFCSVL,2022,1,25,88,8,2,1,1,4.8
B08PCPW8KL,2022,1,25,86,10,3,1,0,4.8
B07DTJM47S,2022,1,25,89,8,2,0,1,4.8
B00MEDUKCE,2022,1,25,88,7,2,1,1,4.8
B07MKS1C8B,2022,1,25,72,15,7,3,3,4.5
B01AT0D3MW,2022,1,25,84,10,3,1,1,4.8
B00CB8BL5W,2022,1,25,85,10,2,2,2,4.7
B074Y6JCF3,2022,1,25,74,12,7,3,4,4.5
B08YJRYYGP,2022,1,25,68,15,10,3,4,4.4
B08FTWMQ1P,2022,1,25,82,13,3,0,2,4.7
B085C4KJL1,2022,1,25,100,0,0,0,0,5
B00R1P82UW,2022,1,25,71,16,8,2,3,4.5
B00J2AP9X2,2022,1,25,78,10,6,2,4,4.6
B07HND6YC1,2022,1,25,67,9,0,0,24,4
B002LFLPQA,2022,1,25,76,12,7,2,4,4.5
B0777KRYCH,2022,1,25,59,13,13,6,10,4.1
B089FBPMC6,2022,1,25,63,16,11,4,6,4.3
B000PKK11I,2022,1,25,77,6,7,4,6,4.4
B08HDKHJK5,2022,1,25,71,13,8,3,5,4.4
B01M1NBFDD,2022,1,25,67,13,9,4,7,4.3
B083QNQQP9,2022,1,25,57,14,12,6,10,4
B00178I6O6,2022,1,25,77,11,6,2,3,4.6
B07XVTVT4S,2022,1,25,73,14,8,3,3,4.5
B08QYF6698,2022,1,25,72,15,7,3,3,4.5
B089FJBN4Z,2022,1,25,64,16,11,4,6,4.3
B004BJ5CAO,2022,1,25,76,12,6,2,3,4.6
B01M4K32OR,2022,1,25,66,17,13,2,3,4.4
B00IOWYHJ6,2022,1,25,56,13,11,7,12,3.9
B07NCNL3ZW,2022,1,25,67,13,9,5,6,4.3
B07P7KHZJL,2022,1,25,67,12,9,4,7,4.3
B06XF16MWM,2022,1,25,69,13,8,4,6,4.4
B095Y7JG32,2022,1,25,60,14,12,6,8,4.1
B07BMY1FK7,2022,1,25,76,10,6,3,5,4.5
B01LTHKXMM,2022,1,25,82,8,5,2,4,4.6
B08RDQBTVD,2022,1,25,55,15,12,7,11,3.9
B00OW9NDKE,2022,1,25,71,12,8,3,5,4.4
B01EZ8M6TA,2022,1,25,67,14,9,4,5,4.3
B08MWH13BJ,2022,1,25,64,15,10,4,7,4.3
B09C8J6L29,2022,1,25,64,0,0,0,36,3.6
B01ETXDQQI,2022,1,25,68,17,8,3,4,4.4
B089FBPMC6,2022,1,25,63,16,11,4,6,4.3
B00PFCT5NG,2022,1,25,75,8,6,4,7,4.4
B073WZPJ2V,2022,1,25,67,16,8,3,6,4.3
B0946PB9PB,2022,1,25,64,14,9,6,7,4.2
B09FM3V16C,2022,1,25,60,18,14,6,2,4.3
B082YQ521J,2022,1,25,55,15,13,6,10,4
B01J7DN304,2022,1,25,60,16,12,6,7,4.2
B08H49XLQM,2022,1,25,72,13,8,3,4,4.5
B003KW1978,2022,1,25,85,8,4,0,4,4.7
B00178RI0Y,2022,1,25,82,9,5,1,3,4.6
B009WI26RQ,2022,1,25,63,14,9,5,8,4.2
B075XG1WDB,2022,1,25,79,7,6,1,6,4.5
B00J2APS2Y,2022,1,25,78,10,6,2,4,4.6
B01IAECEF6,2022,1,25,89,6,3,0,2,4.8
B07GZY15MY,2022,1,25,68,15,8,4,5,4.4
B08SWHKGMF,2022,1,25,58,15,12,6,9,4.1
B00P1IYUFM,2022,1,25,76,10,7,2,6,4.5
B08L8ZFFKJ,2022,1,25,73,15,7,2,3,4.5
B08J489QBS,2022,1,25,58,14,13,5,10,4.1
B001LFER98,2022,1,25,72,14,8,2,4,4.5
B09HL7XK4V,2022,1,25,100,0,0,0,0,5
B08XY6R7B5,2022,1,25,90,0,0,0,10,4.6
B01BAOEW62,2022,1,25,81,9,3,3,4,4.6
B07DJF37YZ,2022,1,25,82,8,5,2,4,4.6
B07XT1BNVH,2022,1,25,58,15,12,6,8,4.1
B01BOM2ZWS,2022,1,25,82,5,8,5,0,4.6
B09K41S6Z6,2022,1,25,92,8,0,0,0,4.9
B095M11PV8,2022,1,25,66,14,9,6,5,4.3
B09JMBLR8C,2022,1,25,0,0,0,0,0,0
B0121T4HTC,2022,1,25,84,3,6,6,0,4.6
B098PBY9JJ,2022,1,25,48,12,13,10,16,3.7
B00J2AP9OG,2022,1,25,78,10,6,2,4,4.6
B00JFGMBOS,2022,1,25,69,11,9,0,11,4.3
B01JZNFE3U,2022,1,25,68,17,8,3,4,4.4
B09F8RD8H2,2022,1,25,49,7,11,12,21,3.5
B08QZ7Y5CR,2022,1,25,67,15,9,4,5,4.3
B08GG25RNF,2022,1,25,56,15,13,7,10,4
B01N2BCFHV,2022,1,25,75,13,6,2,5,4.5
B00570GWCI,2022,1,25,87,6,2,2,3,4.7
B09167GXBB,2022,1,25,73,15,7,4,0,4.6
B09JS9XBB4,2022,1,25,34,33,33,0,0,4
B00178HDPO,2022,1,25,68,15,8,4,6,4.3
B00YFQ1JH8,2022,1,25,64,15,10,5,7,4.2
B07GNHV1WT,2022,1,25,83,2,9,4,3,4.6
B011XF0YQ0,2022,1,25,75,11,3,3,8,4.4
B00SNNR88I,2022,1,25,73,13,7,3,4,4.5
B000H3F9DI,2022,1,25,90,7,3,0,0,4.9
B07GNJH9ZQ,2022,1,25,88,8,2,2,1,4.8
B07T3RFDJ5,2022,1,25,73,16,7,2,3,4.5
B009X9ZR02,2022,1,25,68,15,9,4,5,4.4
B01LXFQPMI,2022,1,25,57,13,11,7,11,4
B092RDZ9Y6,2022,1,25,69,9,9,4,8,4.3
B01GC6UXBQ,2022,1,25,68,15,9,3,5,4.4
B0006LNKKK,2022,1,25,77,13,5,1,4,4.6
B000AM17X2,2022,1,25,80,11,3,3,3,4.6
B078VNH5MR,2022,1,25,60,15,13,5,7,4.1
B07KP46J7J,2022,1,25,54,14,13,8,11,3.9
B0894BB687,2022,1,25,53,11,15,9,11,3.9
B07ZR3D79K,2022,1,25,75,13,6,2,4,4.5
B09G9GSY9Q,2022,1,25,0,34,32,0,35,2.6
B08N86XSLX,2022,1,25,69,9,8,9,5,4.3
B09L5LTNWP,2022,1,25,0,0,0,0,0,0
B07BGJ59MR,2022,1,25,63,12,9,5,11,4.1
B00PFCT30G,2022,1,25,78,10,6,1,4,4.6
B01N02WPEW,2022,1,25,46,31,0,22,0,4
B000H3GWX4,2022,1,25,86,0,5,4,6,4.6
B0006LNKFK,2022,1,25,72,17,5,2,3,4.5
B000H3CPNU,2022,1,25,81,6,11,0,2,4.6
B00PL15X96,2022,1,25,79,8,6,1,6,4.5
B09KTMCMNY,2022,1,25,46,0,0,27,27,3.1
B001P2JZBC,2022,1,25,74,13,6,3,4,4.5
B007WN4ZT0,2022,1,25,85,4,6,2,3,4.7
B08GYZYNM8,2022,1,25,45,10,16,10,20,3.5
B00OW9NDZ4,2022,1,25,69,13,7,3,6,4.4
B08S78HB96,2022,1,25,58,16,12,5,9,4.1
B01LXFCBIE,2022,1,25,74,11,7,0,8,4.4
B06Y2L6F34,2022,1,25,64,12,11,5,7,4.2
B099PPSW7K,2022,1,25,55,19,13,0,13,4
B07PBM1D57,2022,1,25,68,13,9,4,5,4.3
B0006LNJZ6,2022,1,25,75,11,8,3,4,4.5
B003VIWF4C,2022,1,25,65,22,13,0,0,4.5
B000H3I408,2022,1,25,84,5,6,1,4,4.6
B08S3K3R1Q,2022,1,25,55,16,13,6,10,4
B004BCX924,2022,1,25,75,14,7,2,3,4.6
B07TTCVPDF,2022,1,25,56,18,12,5,8,4.1
B07MJHLLG1,2022,1,25,92,5,3,0,0,4.9
B09JMG938D,2022,1,25,0,0,0,0,0,0
B082YPZMT9,2022,1,25,55,15,13,6,10,4
B00J2APPR2,2022,1,25,78,10,6,2,4,4.6
B07JRBVWZF,2022,1,25,56,44,0,0,0,4.6
B00JFIG8AE,2022,1,25,69,11,9,0,11,4.3
B01ETXDSAW,2022,1,25,68,17,8,3,4,4.4
B007WN4ZT0,2022,1,25,85,4,6,2,3,4.7
B08GYZYNM8,2022,1,25,45,10,16,10,20,3.5
B08H3VTMQW,2022,1,25,72,14,8,3,4,4.5
B08S78HB96,2022,1,25,58,16,12,5,9,4.1
B00OW9NDZ4,2022,1,25,69,13,7,3,6,4.4
B01GIA34IA,2022,1,25,65,15,11,1,7,4.3
B01LXFCBIE,2022,1,25,74,11,7,0,8,4.4
B07C8JF37G,2022,1,25,67,14,9,4,5,4.3
B06Y2L6F34,2022,1,25,64,12,11,5,7,4.2
B099PPSW7K,2022,1,25,55,19,13,0,13,4
B08S3K3R1Q,2022,1,25,55,16,13,6,10,4
B07PBM1D57,2022,1,25,68,13,9,4,5,4.3
B0006LNJZ6,2022,1,25,75,11,8,3,4,4.5
B00PFCT5U4,2022,1,25,78,10,7,2,3,4.6
B00CUGNRNY,2022,1,25,71,15,7,3,4,4.5
B002H950MA,2022,1,25,81,10,4,2,2,4.7
B07GF7CQNG,2022,1,25,68,14,8,3,6,4.4
B07RR9VW3V,2022,1,25,72,21,4,0,4,4.6
B003VIWF4C,2022,1,25,65,22,13,0,0,4.5
B07XGN4DJG,2022,1,25,49,11,11,12,17,3.6
B07G5CV1D2,2022,1,25,51,17,14,8,11,3.9
B00COWAIG8,2022,1,25,73,16,4,7,0,4.6
B000H3I408,2022,1,25,84,5,6,1,4,4.6
B09MSXMMSM,2022,1,25,100,0,0,0,0,5
B09JMFLY7C,2022,1,25,0,0,0,0,0,0
B08BT4DDYG,2022,1,25,62,19,16,0,3,4.4
B09JMC281J,2022,1,25,0,0,0,0,0,0
B004BCX924,2022,1,25,75,14,7,2,3,4.6
B01MQZ89I9,2022,1,25,69,14,8,3,5,4.4
B07TTCVPDF,2022,1,25,56,18,12,5,8,4.1
B07MJHLLG1,2022,1,25,92,5,3,0,0,4.9
B01E5279IO,2022,1,25,68,12,10,3,7,4.3
B074ZN8X96,2022,1,25,54,32,0,0,14,4.1
B00PFCTBG2,2022,1,25,82,7,6,2,2,4.6
B00795ULZI,2022,1,25,68,14,5,7,5,4.3
B07B4R4SDF,2022,1,25,64,14,11,5,6,4.3
B06XRTVGTF,2022,1,25,65,14,9,5,7,4.3
B00YJJWDEY,2022,1,25,64,10,10,7,9,4.1
B075FZTK91,2022,1,25,64,15,11,5,6,4.3
B07KFQSP68,2022,1,25,75,13,8,3,0,4.6
B01F2PA7WS,2022,1,25,76,14,5,3,2,4.6
B095YH77P6,2022,1,25,54,14,14,6,12,3.9
B01IJ6XS0U,2022,1,25,74,12,6,5,3,4.5
B0006LNKYG,2022,1,25,78,7,8,2,4,4.5
B088H4RBLD,2022,1,25,64,17,7,4,8,4.3
B09JDWX3JQ,2022,1,25,0,0,0,0,0,0
B07GH5TRXC,2022,1,25,66,12,9,5,7,4.2
B082QZMV9J,2022,1,25,68,14,8,4,6,4.3
B07Z9WQ72J,2022,1,25,70,17,8,2,3,4.5
B01IJ4F1NE,2022,1,25,75,11,8,3,3,4.5
B01BZON0DI,2022,1,25,86,4,5,3,2,4.7
B09JMDWYT1,2022,1,25,0,0,0,0,0,0
B08JCCZ42F,2022,1,25,52,0,28,21,0,3.8
B07PVMFF8J,2022,1,25,79,9,4,2,5,4.5
B07X9YPDBS,2022,1,25,77,13,6,2,2,4.6
B07PT9ZXX3,2022,1,25,48,15,16,10,11,3.8
B09NMKXNPP,2022,1,25,0,0,0,0,0,0
B001G7PMEA,2022,1,25,77,10,3,3,7,4.5
B0936ZJ8CT,2022,1,25,0,0,0,0,0,0
B09FF8VVWT,2022,1,25,46,10,14,12,17,3.6
B075FX6YHM,2022,1,25,77,12,6,2,3,4.6
B07H446RSV,2022,1,25,66,15,9,4,6,4.3
B003KCKBWW,2022,1,25,75,10,3,0,12,4.4
B07CGQLY4V,2022,1,25,71,10,9,4,6,4.3
B07JFBYSGY,2022,1,25,71,15,7,0,7,4.4
B01MA3PT78,2022,1,25,82,9,3,2,4,4.6
B00GN0D2T2,2022,1,25,74,11,4,3,7,4.4
B00GW557GE,2022,1,25,63,10,11,9,7,4.1
B0000531XS,2022,1,25,77,13,3,3,4,4.6
B00SBRRCY6,2022,1,25,78,10,9,0,3,4.6
B07PSF6SSZ,2022,1,25,84,9,3,1,2,4.7
B09N8ZM68H,2022,1,25,100,0,0,0,0,5
B07GXD9ZG7,2022,1,25,73,11,9,2,5,4.5
B013XCQ9CE,2022,1,25,65,9,9,6,11,4.1
B07956K99Z,2022,1,25,78,13,6,1,2,4.6
B002YLT6J4,2022,1,25,83,9,5,2,2,4.7
B01DPA8BDY,2022,1,25,65,18,9,4,4,4.4
B001G60HYQ,2022,1,25,85,10,2,1,2,4.7
B004U4BSZ8,2022,1,25,78,11,5,3,4,4.5
B01IJ46MGO,2022,1,25,78,10,6,2,4,4.6
B088LMGYFD,2022,1,25,66,14,8,3,8,4.3
B088P83ZRB,2022,1,25,61,12,12,11,4,4.1
B08HCLYTQC,2022,1,25,87,8,3,1,1,4.8
B08GZ1FK71,2022,1,25,45,10,16,10,20,3.5
B00IALDH4C,2022,1,25,66,14,8,5,8,4.3
B006WZ9ZHQ,2022,1,25,72,12,7,3,6,4.4
B014N4Q02A,2022,1,25,76,8,8,3,6,4.5
B0716PTP9R,2022,1,25,89,11,0,0,0,4.9
B09F65F61N,2022,1,25,31,0,19,31,18,2.9
B06XF138K1,2022,1,25,64,13,11,4,8,4.2
B0861N2NCM,2022,1,25,66,15,9,3,6,4.3
B001ET76UI,2022,1,25,89,6,2,1,2,4.8
B07FB1G3WX,2022,1,25,60,19,13,3,4,4.3
B000RODU5Q,2022,1,25,83,8,5,2,2,4.7
B09KGLVPRN,2022,1,25,63,19,8,5,5,4.3
B0047ELJVY,2022,1,25,84,6,8,1,1,4.7
B08PQD5GSM,2022,1,25,81,12,2,2,3,4.7
B096FMWWQ2,2022,1,25,69,31,0,0,0,4.7
B01IAE1M1I,2022,1,25,83,10,3,0,5,4.7
B01JMYWY94,2022,1,25,74,19,0,7,0,4.6
B0751G81SS,2022,1,25,100,0,0,0,0,5
B017JX57PI,2022,1,25,68,12,8,6,7,4.3
B00I48BHWU,2022,1,25,65,10,9,6,10,4.1
B001P2KA7K,2022,1,25,81,11,4,1,3,4.7
B09JL2F2YF,2022,1,25,100,0,0,0,0,5
B09NM558Q1,2022,1,25,0,0,0,0,0,0
B00C2QTYEI,2022,1,25,68,15,8,4,5,4.4
B006XD1UGG,2022,1,25,80,9,6,2,3,4.6
B07HNC618F,2022,1,25,78,10,6,2,4,4.6
B08C9LJQ2C,2022,1,25,83,11,4,1,1,4.7
B00JJ56RSQ,2022,1,25,69,11,9,0,11,4.3
B07TVDFZHW,2022,1,25,56,18,12,5,8,4.1
B01GKH6FTQ,2022,1,25,74,15,6,3,2,4.6
B00VV8RG0W,2022,1,25,0,0,0,0,0,0
